8.0	0.75	0.0	-5.673766242944701	5.388741186893034e-05	0.0	0.0	-5.673766242944701	5.388741186893034e-05	57.78645785123558	0.006197882204687714	2.0914461379628317	0.0005763087285012206	5.800744677613693	0.00369128735282137	1.0441957361516487	3.132486366429745e-05	6.742409895660928	0.0011187491732999597
8.0	0.726	0.0	-5.298476622385797	6.0078525281242314e-05	0.0	0.0	-5.298476622385797	6.0078525281242314e-05	42.32486121493401	0.006898345338575461	2.334933268799949	0.0006505953195775557	6.275607840883822	0.003910078767025743	1.1012158378152628	7.78637817566784e-05	5.4071500056694575	0.0010425377383242835
8.0	0.714	0.0	-5.106354794910588	6.18093268927087e-05	0.0	0.0	-5.106354794910588	6.18093268927087e-05	33.584984067114284	0.007201920133569641	2.4855997242083037	0.0006895764678656117	6.321912614977919	0.004126617858722445	1.1656920162571576	0.00012161530833072926	4.621581792249086	0.0010198906144925197
8.0	0.654	0.0	-4.255568857457017	4.0121143380455604e-05	0.0	0.0	-4.255568857457017	4.0121143380455604e-05	7.31841119373727	0.0026437736467139488	2.4693375547330683	0.0006226245210210297	3.7827375608358125	0.0022287049874849447	1.640880187830392	0.0004208591348710873	1.830920565243166	0.0006464090144948232
8.0	0.718	0.0	-5.1705115278119695	6.391041155916789e-05	0.0	0.0	-5.1705115278119695	6.391041155916789e-05	36.5436507662487	0.007368591451475651	2.434223920140981	0.0006697705368092215	6.341430152480825	0.004042745756110836	1.1402474049083982	0.00010514268841666188	4.890883203593221	0.001035595411275654
8.0	0.682	0.0	-4.620686618172289	5.3108675035466916e-05	0.0	0.0	-4.620686618172289	5.3108675035466916e-05	14.425677441574978	0.004853429011377639	2.678205977266003	0.0007032108784907339	4.905102428951068	0.0031531374143785027	1.4660291922255668	0.00028059144824171654	2.73640613629742	0.0007795266859886095
8.0	0.666	0.0	-4.406503475530878	4.3247061780381444e-05	0.0	0.0	-4.406503475530878	4.3247061780381444e-05	9.545797697355553	0.0032502675370198624	2.5843446705710824	0.000636026355926314	4.1720045221482	0.002731850510428412	1.5870555816133642	0.0003842862387279709	2.144396427541322	0.0006636968557476782
8.0	0.722	0.0	-5.234671415944301	6.294614540214072e-05	0.0	0.0	-5.234671415944301	6.294614540214072e-05	39.46412734228599	0.007324754644448503	2.3848805835481466	0.0006061578955088722	6.32451331752236	0.004054825020069883	1.1190607671110755	8.988757646911627e-05	5.151841301218389	0.0009884274419889602
8.0	0.746	0.0	-5.612337010392107	5.6942591668666885e-05	0.0	0.0	-5.612337010392107	5.6942591668666885e-05	55.43760455050166	0.005880452500797566	2.126255107535777	0.0006167049436346362	5.881037867991836	0.0036117536354181015	1.049758722893061	3.416062522490103e-05	6.542330756485483	0.0011663467715394963
8.0	0.678	0.0	-4.565408071595409	4.728113791497354e-05	0.0	0.0	-4.565408071595409	4.728113791497354e-05	12.949916410338934	0.004435413450596119	2.663047314765669	0.0006848058038415214	4.6906560220777465	0.002933011564812027	1.5014529591151615	0.00031684681351556033	2.5679260269776667	0.0007357180006530154
8.0	0.658	0.0	-4.30515477858406	4.168150720891726e-05	0.0	0.0	-4.30515477858406	4.168150720891726e-05	7.9616950465548255	0.002774953365899452	2.5096475606987876	0.0006339596902996085	3.9025490739823	0.0025956466710688867	1.6271794920486213	0.00042293360457413913	1.9257672226547178	0.0006260877160916418
8.0	0.698	0.0	-4.854776302723625	5.6127292215169406e-05	0.0	0.0	-4.854776302723625	5.6127292215169406e-05	22.550317085820925	0.006103606959121523	2.6447937178063707	0.0006803981544443681	5.8115642551219935	0.0037031132385338056	1.3040807011061286	0.00019733382838173582	3.584439395106788	0.0008731215437398954
8.0	0.71	0.0	-5.04247205675393	6.195257002083883e-05	0.0	0.0	-5.04247205675393	6.195257002083883e-05	30.666110653879752	0.007153221171094548	2.5314138399714783	0.0006931771962644919	6.2627473805641785	0.004033784420034798	1.1951500621592466	0.00013822669085773067	4.355819636206836	0.0010151437611732011
8.0	0.662	0.0	-4.355350391991704	3.989960031000138e-05	0.0	0.0	-4.355350391991704	3.989960031000138e-05	8.695000570620284	0.0031091984626253873	2.548670477723925	0.0006283109665851169	4.028185247378133	0.0023093712977277476	1.6076346634671204	0.0004096887650564857	2.0289971634328237	0.0006669808681658401
8.0	0.674	0.0	-4.511432425860191	4.308277985031094e-05	0.0	0.0	-4.511432425860191	4.308277985031094e-05	11.645195743061757	0.0037499384437595243	2.6428987527671954	0.0006751331589858249	4.501165572353784	0.002755676235627098	1.5335571835404334	0.00032729077544447495	2.4113860766874815	0.0006956589680601665
