10.0	0.75	0.0	-5.670589611945404	0.0009298063467100705	0.0	0.0	-5.670589611945404	0.0009298063467100705	105.14270167152311	0.20919055880713885	3.0652209842342963	0.019490900110009177	5.815675772588236	0.08721431113677999	1.0304178859150621	0.0004937900349794677	9.337308688984143	0.03480359132483504	5815.675772588236	87.2143111827977	14064.993877127563	11317.95167130474	-855910.9119232744	1646376.354717295
10.0	0.66	0.0	-4.3271770901309035	0.0007035249896457452	0.0	0.0	-4.3271770901309035	0.0007035249896457452	8.694437697286421	0.07699377458050624	3.44622401275282	0.021671573479553577	3.844620613868699	0.06149693916038371	1.7042661219418118	0.01232637591092105	1.9967405733985033	0.019314060686834725	3844.620613868699	61.49693916659616	-20536.312888452812	5888.326673019399	-157262.54787296057	749916.5943635084
10.0	0.68	0.0	-4.582161548469057	0.0008402579517633696	0.0	0.0	-4.582161548469057	0.0008402579517633696	15.856520058655189	0.13980513798180608	3.862000825079179	0.023977294535756834	4.624617204271431	0.0789901181165885	1.5738882834504029	0.009516961962680844	2.8514967552274055	0.02217174434090938	4624.617204271431	78.99011808378384	-13603.375379034333	9701.764053746954	2511542.334104888	1742698.5451557126
10.0	0.7	0.0	-4.871556218980103	0.0010070107010228615	0.0	0.0	-4.871556218980103	0.0010070107010228615	33.09357033880285	0.24394714762584815	3.9850027066200635	0.025406149866249072	5.87930910702994	0.09076774192690237	1.3229640924618105	0.0054875790444849646	4.373042997751103	0.02751219723614624	5879.30910702994	90.7677419344686	-43452.94098584418	12146.995920258118	-2411128.2073135953	1623313.9798660371
10.0	0.71	0.0	-5.030277395133151	0.001079836900304985	0.0	0.0	-5.030277395133151	0.001079836900304985	47.7817310784011	0.2746938896870252	3.830148711590409	0.024759721812505527	6.428580340237744	0.0993498507421466	1.1971182286094024	0.003308063126290687	5.481091847913228	0.029703003833862155	6428.580340237744	99.34985078196654	-2969.7861236854806	13837.725737627337	-1073154.6353781596	2239426.789512297
10.0	0.72	0.0	-5.1934000904687	0.0011391825754159183	0.0	0.0	-5.1934000904687	0.0011391825754159183	63.49113412488736	0.2758783615048772	3.62022923555025	0.02336189379111771	6.592880443438531	0.10701979123549855	1.1137132180994238	0.00227998616638813	6.580024576128328	0.030379645248754222	6592.880443438531	107.01979122348891	26826.411101410486	13516.995550483105	1921470.3570469283	2131198.0626452942
10.0	0.65	0.0	-4.20333933631093	0.0006748764325086486	0.0	0.0	-4.20333933631093	0.0006748764325086486	7.10882991912959	0.06530243520461648	3.1932755633435264	0.020273206897902806	3.6238661755731982	0.0534810871691118	1.7210152395588973	0.013442803514683061	1.791703203071917	0.018198192031711236	3623.8661755731982	53.48108718811025	1862.6734288318403	5734.951989879275	-79647.63426571153	612147.666344988
10.0	0.73	0.0	-5.355806764843856	0.001078942606243431	0.0	0.0	-5.355806764843856	0.001078942606243431	79.09707184046141	0.25251170037033904	3.3858845639125943	0.02231685307274534	6.405672971869336	0.0992534542206284	1.067193350732815	0.0012191833588153101	7.651235947283378	0.03276895416882279	6405.672971869336	99.25345419368257	40957.509099825984	13205.467151279114	95164.97812001035	1929660.3322832186
10.0	0.69	0.0	-4.7231681880998115	0.0008888097614624779	0.0	0.0	-4.7231681880998115	0.0008888097614624779	22.912411691063873	0.18894095954104434	4.034906958192071	0.024187460603925293	5.198835371288624	0.07375974435576335	1.4559927911688084	0.007007682742125178	3.499799556839548	0.023677717030787648	5198.835371288624	73.75974433850133	-30436.843360348576	9949.069258348316	-516512.04557856545	1549050.7204470143
10.0	0.67	0.0	-4.450075923338954	0.0007083353892484017	0.0	0.0	-4.450075923338954	0.0007083353892484017	11.49937362956648	0.10131777771483456	3.746891321270508	0.0224476274183578	4.057513064864793	0.05922531534839956	1.643862622421428	0.010350231806533243	2.3274077915291422	0.01941227248546852	4057.513064864793	59.2253153551659	-19823.57781571409	6625.6515002964325	-294784.9679912906	809765.5644548537
10.0	0.74	0.0	-5.513476756722215	0.0010395900576415035	0.0	0.0	-5.513476756722215	0.0010395900576415035	92.37543319601953	0.23560088159992215	3.2007368047226397	0.022514718737450153	6.174595807419081	0.09812868300579818	1.0441121875805974	0.0008039446775438859	8.540503560319456	0.036354541556926266	6174.595807419081	98.12868297686349	36999.3682625136	12484.245983985455	1771402.8217596933	2009967.9932573494
