     0.039836512        1.6751487    0.00055020661     0.0016296236
     0.048526173        1.6851117    0.00056684066     0.0023329131
     0.061081653        1.7120982    0.00055690334     0.0033809199
     0.087952113        1.7572091    0.00089256318     0.0024166669
      0.13174553        1.7688276     0.0010507156     0.0069747757
      0.18990666        1.6227287    0.00094895459     0.0030404328
      0.25999873         1.418515    0.00074229969     0.0034985496
      0.31989131        1.2941047    0.00088280868     0.0012320553
      0.37464056        1.2092909    0.00089792993     0.0013725611
      0.42802147        1.1605477    0.00062515286    0.00082189541
      0.47174616        1.1234675    0.00099152746    0.00061632779

