     0.028420915        1.6707401    0.00046787626      0.001236109
     0.030413904        1.6696248    0.00043387801     0.0012328069
     0.032752084        1.6720514    0.00041327177     0.0012342277
     0.035262563        1.6715412    0.00037884617      0.001237933
        0.039056        1.6724628    0.00034945636      0.001232832
      0.04221878        1.6782861    0.00032686015     0.0012755325
     0.048587856        1.6839657    0.00029608514     0.0012986958
     0.057425861        1.6960191    0.00026637948     0.0013867635
     0.069571664        1.7161271    0.00025013901     0.0014719277
     0.087495272        1.7446871    0.00024840031     0.0016577148
      0.11313373        1.7610489    0.00026356036     0.0016945216
      0.14623294        1.7268405     0.0002846796     0.0016278669
      0.18646755         1.627976    0.00029009916     0.0015116505
      0.22826897        1.5072198    0.00029081951     0.0012727568
       0.2689226        1.3978226    0.00028164961    0.00098058038
      0.30754897        1.3129673    0.00027224037    0.00074908823
      0.34345066        1.2542177    0.00027111818    0.00058516363
      0.37733534        1.2083863    0.00027529937    0.00047792248
       0.4097962        1.1739362    0.00027713967    0.00039679369
      0.43956174        1.1480376     0.0002823946    0.00032402571
      0.46781177        1.1278081    0.00029170987    0.00028147595
      0.49456837        1.1107925    0.00030163492     0.0002508761
      0.52033743        1.0975384     0.0003071531    0.00021392012
      0.54488914        1.0864269    0.00031546381    0.00018971057
      0.56839613        1.0773918    0.00032707697    0.00016738397
      0.59083085        1.0696013    0.00034080616     0.0001528286
      0.61206596        1.0632722    0.00035575246    0.00014114204
      0.63300713        1.0576558    0.00036793631    0.00012817908
      0.65350862        1.0527985    0.00038136673    0.00011664937
      0.67276071        1.0485011    0.00038786061    0.00010566505
      0.69173118        1.0448631    0.00040506772     0.0001023395

