10	1000	2	0.730000	0.000000
#en_sp_dens	en_g_dens	ene_density	susceptib	G_pm_tilde	mu2

-5.4458897211325	0.0000000000000	-5.4458897211325	94.2443565779768	2.4654499604699	0.0942443565780
-5.4102539722703	0.0000000000000	-5.4102539722703	73.1395944338753	3.2143425620380	0.0731395944339
-5.3958323642102	0.0000000000000	-5.3958323642102	92.0293292557105	3.1194953638871	0.0920293292557
-5.3805628780649	0.0000000000000	-5.3805628780649	94.2714250369473	0.5218449043884	0.0942714250369
-5.4946792742925	0.0000000000000	-5.4946792742925	99.3501459556456	1.0774509063993	0.0993501459556
-5.2444293067642	0.0000000000000	-5.2444293067642	79.0418319336266	2.1037845134952	0.0790418319336
-5.3050506613547	0.0000000000000	-5.3050506613547	46.2569864148142	3.4367423359607	0.0462569864148
-5.2703181119369	0.0000000000000	-5.2703181119369	76.5760713972720	2.5669669410792	0.0765760713973
-5.3114817185088	0.0000000000000	-5.3114817185088	70.0036975491770	4.3650669203894	0.0700036975492
-5.3234001382417	0.0000000000000	-5.3234001382417	60.9952396449275	1.5765287800806	0.0609952396449
-5.5314731761123	0.0000000000000	-5.5314731761123	92.2525074274837	2.3793783507196	0.0922525074275
-5.2977708221007	0.0000000000000	-5.2977708221007	76.8928782150939	0.8937044239005	0.0768928782151
-5.4024618484218	0.0000000000000	-5.4024618484218	111.6462833621791	3.4445177218815	0.1116462833622
-5.3591536287219	0.0000000000000	-5.3591536287219	53.1277349893643	2.8774471365878	0.0531277349894
-5.3716401340121	0.0000000000000	-5.3716401340121	119.1103116650930	1.1362136025772	0.1191103116651
-5.3283847599534	0.0000000000000	-5.3283847599534	88.0155718443897	2.2250942941424	0.0880155718444
-5.3004779009828	0.0000000000000	-5.3004779009828	98.1157211164633	3.8625919252330	0.0981157211165
-5.2977416631254	0.0000000000000	-5.2977416631254	33.8234622354550	7.7576284284675	0.0338234622355
-5.3713418979020	0.0000000000000	-5.3713418979020	64.3163918511109	2.0248348950504	0.0643163918511
-5.2825345431961	0.0000000000000	-5.2825345431961	66.9505805654402	3.8956529279008	0.0669505805654
-5.3584014675370	0.0000000000000	-5.3584014675370	77.5719344497979	1.5404102960155	0.0775719344498
-5.4811441262164	0.0000000000000	-5.4811441262164	84.9695999015168	6.1238119501617	0.0849695999015
-5.4402388487292	0.0000000000000	-5.4402388487292	104.2746099383884	3.6993905646749	0.1042746099384
-5.3877683057451	0.0000000000000	-5.3877683057451	94.5380796582395	2.6944149802404	0.0945380796582
-5.3307017337936	0.0000000000000	-5.3307017337936	50.7734019096343	1.9302949192449	0.0507734019096
-5.2982350106189	0.0000000000000	-5.2982350106189	75.0729964221690	2.5774960160188	0.0750729964222
-5.4928683806263	0.0000000000000	-5.4928683806263	108.7400266575870	2.1494293802067	0.1087400266576
-5.3628333970457	0.0000000000000	-5.3628333970457	100.4285191152193	9.5013266312598	0.1004285191152
-5.3052167782452	0.0000000000000	-5.3052167782452	60.1367566758105	4.0251424145950	0.0601367566758
-5.2214748394673	0.0000000000000	-5.2214748394673	25.9344224648012	4.4785050110126	0.0259344224648
-5.4612319417848	0.0000000000000	-5.4612319417848	59.7933477686689	8.2353554546374	0.0597933477687
-5.3674728317251	0.0000000000000	-5.3674728317251	55.0391965787245	3.3124619281860	0.0550391965787
-5.2286964624369	0.0000000000000	-5.2286964624369	44.9625205151937	2.9169257583989	0.0449625205152
-5.2456726502683	0.0000000000000	-5.2456726502683	82.3390233629692	0.8775853852061	0.0823390233630
-5.3804273972700	0.0000000000000	-5.3804273972700	78.3492094126814	5.1637248009781	0.0783492094127
-5.3645428906351	0.0000000000000	-5.3645428906351	80.1130279225656	2.4020735371102	0.0801130279226
-5.4295815615282	0.0000000000000	-5.4295815615282	78.3762517724004	2.9042444113950	0.0783762517724
-5.3822727674455	0.0000000000000	-5.3822727674455	102.0755135169422	3.9415240090669	0.1020755135169
-5.2118790100922	0.0000000000000	-5.2118790100922	62.9709360816131	1.2913980949290	0.0629709360816
-5.3321554593057	0.0000000000000	-5.3321554593057	83.5824245441706	2.3834854396965	0.0835824245442
-5.4891980835061	0.0000000000000	-5.4891980835061	124.0038971373827	1.5729292758428	0.1240038971374
-5.3656591151553	0.0000000000000	-5.3656591151553	75.7881902903954	5.3033423061841	0.0757881902904
-5.2907010432994	0.0000000000000	-5.2907010432994	70.5785217079076	1.1116903615468	0.0705785217079
-5.3528564009960	0.0000000000000	-5.3528564009960	89.9316117945691	5.7505080995071	0.0899316117946
-5.3803410617149	0.0000000000000	-5.3803410617149	67.9324152702822	3.6327491542419	0.0679324152703
-5.3862446821432	0.0000000000000	-5.3862446821432	84.5659639417761	5.8930427223832	0.0845659639418
-5.4302335100597	0.0000000000000	-5.4302335100597	68.8493331328352	1.7175176458111	0.0688493331328
-5.2326109435357	0.0000000000000	-5.2326109435357	45.0498907613619	5.4349542349372	0.0450498907614
-5.2955758011723	0.0000000000000	-5.2955758011723	85.9658089636202	3.5837499752006	0.0859658089636
-5.3724803417828	0.0000000000000	-5.3724803417828	77.6821554740734	11.3235651545247	0.0776821554741
-5.3941029353455	0.0000000000000	-5.3941029353455	61.4706671436228	6.8436351636751	0.0614706671436
-5.4014902546774	0.0000000000000	-5.4014902546774	91.2330719185895	3.2384272625163	0.0912330719186
-5.4649576719529	0.0000000000000	-5.4649576719529	95.4707624226489	5.3414239103987	0.0954707624226
-5.3291281045871	0.0000000000000	-5.3291281045871	85.7414538446575	1.4420825071384	0.0857414538447
-5.2765275614866	0.0000000000000	-5.2765275614866	55.5544726092807	3.7208756725770	0.0555544726093
-5.4660668353703	0.0000000000000	-5.4660668353703	117.3545988387398	1.3310437882735	0.1173545988387
-5.3500192149169	0.0000000000000	-5.3500192149169	71.4250036737362	4.7603684638026	0.0714250036737
-5.3375961235036	0.0000000000000	-5.3375961235036	86.6680804171509	1.9188859242985	0.0866680804172
-5.4037152475012	0.0000000000000	-5.4037152475012	97.3488975923915	1.4106782184090	0.0973488975924
-5.5026688775697	0.0000000000000	-5.5026688775697	86.4618218633705	0.8909493669566	0.0864618218634
-5.3489426685254	0.0000000000000	-5.3489426685254	67.5325563924784	7.5021332490846	0.0675325563925
-5.2900968263136	0.0000000000000	-5.2900968263136	86.2234387602452	1.3791634293349	0.0862234387602
-5.3493201280883	0.0000000000000	-5.3493201280883	64.7973038225563	8.5908403523708	0.0647973038226
-5.3220942861882	0.0000000000000	-5.3220942861882	75.5466207977085	3.5700409269706	0.0755466207977
-5.4167954354138	0.0000000000000	-5.4167954354138	94.5562753131534	1.0213852415914	0.0945562753132
-5.5618247744689	0.0000000000000	-5.5618247744689	94.0826786580067	12.2790270568661	0.0940826786580
-5.3160246919160	0.0000000000000	-5.3160246919160	82.9016808487226	1.9199298047021	0.0829016808487
-5.2504953748426	0.0000000000000	-5.2504953748426	49.9357018645763	4.8070617802361	0.0499357018646
-5.2684134558843	0.0000000000000	-5.2684134558843	69.2742830175740	2.6044154277912	0.0692742830176
-5.3379014162943	0.0000000000000	-5.3379014162943	77.4775996887720	3.2105428431453	0.0774775996888
-5.4217657614757	0.0000000000000	-5.4217657614757	91.6725921245962	3.0513631512518	0.0916725921246
-5.2869152490874	0.0000000000000	-5.2869152490874	72.0084567053457	3.4571946435990	0.0720084567053
-5.3563231086948	0.0000000000000	-5.3563231086948	48.0256815143617	7.0169764376804	0.0480256815144
-5.3296870457382	0.0000000000000	-5.3296870457382	66.8067713693079	0.5942045319517	0.0668067713693
-5.3182420983926	0.0000000000000	-5.3182420983926	60.2425302982571	1.9150998586523	0.0602425302983
-5.3285009638375	0.0000000000000	-5.3285009638375	89.8922495956516	3.3233003496352	0.0898922495957
-5.3707564011366	0.0000000000000	-5.3707564011366	82.5361212423556	3.8927017124034	0.0825361212424
-5.3585270217450	0.0000000000000	-5.3585270217450	62.4708829261156	3.3848247489088	0.0624708829261
-5.3310527444220	0.0000000000000	-5.3310527444220	90.2990883355711	3.2040767505158	0.0902990883356
-5.1760417055699	0.0000000000000	-5.1760417055699	34.5352503865216	1.2339805192550	0.0345352503865
-5.4259353969413	0.0000000000000	-5.4259353969413	92.8713783524452	3.5951924141863	0.0928713783524
-5.3263396022659	0.0000000000000	-5.3263396022659	68.6134705180501	2.6813115357751	0.0686134705181
-5.3225704501546	0.0000000000000	-5.3225704501546	71.9606777184004	1.8549917061454	0.0719606777184
-5.4474128664834	0.0000000000000	-5.4474128664834	108.8366990147597	2.1682963133334	0.1088366990148
-5.4300484021530	0.0000000000000	-5.4300484021530	77.8491034072643	8.1965093070084	0.0778491034073
-5.2468982080210	0.0000000000000	-5.2468982080210	75.2883171197235	1.3579298740408	0.0752883171197
-5.3719818702581	0.0000000000000	-5.3719818702581	65.3083417707810	6.0117265653290	0.0653083417708
-5.1733614235803	0.0000000000000	-5.1733614235803	13.9411827942605	7.1279939160766	0.0139411827943
-5.4082199174017	0.0000000000000	-5.4082199174017	103.5122032650025	1.9555579005250	0.1035122032650
-5.2435069048799	0.0000000000000	-5.2435069048799	50.0517813849007	6.8765833883866	0.0500517813849
-5.3690163076789	0.0000000000000	-5.3690163076789	70.9955543768442	3.8866978872339	0.0709955543768
-5.3072794242292	0.0000000000000	-5.3072794242292	55.4939165915051	4.8266445797173	0.0554939165915
-5.3538235450263	0.0000000000000	-5.3538235450263	77.6342457849574	0.5025551041928	0.0776342457850
-5.4254042612822	0.0000000000000	-5.4254042612822	123.4388866754823	1.8025577280708	0.1234388866755
-5.4528916894991	0.0000000000000	-5.4528916894991	92.0595501189556	4.0080334054888	0.0920595501190
-5.2960085920105	0.0000000000000	-5.2960085920105	75.3850430893413	1.4101903754586	0.0753850430893
-5.3143930741970	0.0000000000000	-5.3143930741970	87.0155932641739	1.7257707809382	0.0870155932642
-5.2442457547729	0.0000000000000	-5.2442457547729	82.6006390158001	0.6357415872686	0.0826006390158
-5.4529943200798	0.0000000000000	-5.4529943200798	96.1970852486900	5.9152569375713	0.0961970852487
-5.4710532102352	0.0000000000000	-5.4710532102352	97.9290313303197	2.3746236654431	0.0979290313303
-5.4450551290633	0.0000000000000	-5.4450551290633	99.4090226593797	4.7760260370195	0.0994090226594
-5.3707706819707	0.0000000000000	-5.3707706819707	66.7406563255408	4.9139653202630	0.0667406563255
-5.3136555401452	0.0000000000000	-5.3136555401452	79.7533589773825	2.4571082964257	0.0797533589774
-5.3046851885948	0.0000000000000	-5.3046851885948	77.6074071519440	3.9258435832566	0.0776074071519
-5.4386008084814	0.0000000000000	-5.4386008084814	58.3927072559358	2.9946947989085	0.0583927072559
-5.3430298172454	0.0000000000000	-5.3430298172454	69.4992821170837	4.6882219097319	0.0694992821171
-5.1899456718545	0.0000000000000	-5.1899456718545	88.7346143752709	1.0672118312550	0.0887346143753
-5.3169272343314	0.0000000000000	-5.3169272343314	81.6962001282832	4.4555134129959	0.0816962001283
-5.3721112415576	0.0000000000000	-5.3721112415576	88.0147439040455	1.6610230951941	0.0880147439040
-5.3535896532089	0.0000000000000	-5.3535896532089	105.3308032005271	3.1994934402654	0.1053308032005
-5.5118951833121	0.0000000000000	-5.5118951833121	92.9294555314551	1.7054754527250	0.0929294555315
-5.4277341361783	0.0000000000000	-5.4277341361783	110.7237574998718	1.0387710960605	0.1107237574999
-5.2090810268096	0.0000000000000	-5.2090810268096	59.9582504056190	4.8434024436988	0.0599582504056
-5.2194889986176	0.0000000000000	-5.2194889986176	34.0535436600004	9.4036263962381	0.0340535436600
-5.2194476117841	0.0000000000000	-5.2194476117841	77.4155906974997	1.6988005419443	0.0774155906975
-5.4240678642451	0.0000000000000	-5.4240678642451	89.2965474430098	2.1200251558666	0.0892965474430
-5.3812608679766	0.0000000000000	-5.3812608679766	107.5704262005753	4.0440289198084	0.1075704262006
-5.3596352772082	0.0000000000000	-5.3596352772082	70.2685512217104	2.1314117944295	0.0702685512217
-5.3573994046032	0.0000000000000	-5.3573994046032	105.7243289125023	5.6977530716209	0.1057243289125
-5.4859383735171	0.0000000000000	-5.4859383735171	114.4563999615195	3.6071923996972	0.1144563999615
-5.3245812758983	0.0000000000000	-5.3245812758983	84.8679734833293	3.3925810725512	0.0848679734833
-5.3804786993050	0.0000000000000	-5.3804786993050	77.0559089207113	3.1762415920327	0.0770559089207
-5.3974224030654	0.0000000000000	-5.3974224030654	69.2223395312088	6.1817392886453	0.0692223395312
-5.4430373986253	0.0000000000000	-5.4430373986253	105.5590971198972	1.8957598048106	0.1055590971199
-5.3915753261781	0.0000000000000	-5.3915753261781	102.9814920688138	0.7100318097896	0.1029814920688
-5.4569421585109	0.0000000000000	-5.4569421585109	95.6600522657822	3.2460633609733	0.0956600522658
-5.4978510663862	0.0000000000000	-5.4978510663862	87.5272645692473	6.3681417385639	0.0875272645692
-5.4766010155340	0.0000000000000	-5.4766010155340	90.1044765192387	3.1711412562496	0.0901044765192
-5.5371335504046	0.0000000000000	-5.5371335504046	104.9126069210675	1.2480830307285	0.1049126069211
-5.3304081067668	0.0000000000000	-5.3304081067668	82.4576857790904	3.1353101379005	0.0824576857791
-5.2895349575608	0.0000000000000	-5.2895349575608	65.7455843003977	5.6407465727949	0.0657455843004
-5.2523905942144	0.0000000000000	-5.2523905942144	53.6611375533804	5.2215383798910	0.0536611375534
-5.3555530326572	0.0000000000000	-5.3555530326572	61.9441999164755	2.7076590989129	0.0619441999165
-5.3223189262936	0.0000000000000	-5.3223189262936	76.4625683718126	2.1620259582104	0.0764625683718
-5.3297849227358	0.0000000000000	-5.3297849227358	75.0707445288163	2.3207072871186	0.0750707445288
-5.3321019768771	0.0000000000000	-5.3321019768771	86.9465350890761	2.8580403509446	0.0869465350891
-5.1969862223632	0.0000000000000	-5.1969862223632	71.5967676986083	0.7967787147137	0.0715967676986
-5.4757468099561	0.0000000000000	-5.4757468099561	69.3119797831923	6.6551126878042	0.0693119797832
-5.3609515031309	0.0000000000000	-5.3609515031309	78.5639864272425	1.9846225039822	0.0785639864272
-5.4647042926378	0.0000000000000	-5.4647042926378	99.3921190722004	1.8084295436705	0.0993921190722
